Filename,Requests,Total Iime (Sec),Total Weight (MB)
res_443.har,70,4.5843200000001305,6.246308
res_119.har,70,4.357724000000148,6.278152
res_305.har,71,4.337061999999482,6.263276
res_74.har,77,4.489531000000148,6.638476
res_422.har,70,4.7994799999997415,6.273366
res_70.har,71,4.587535000000018,6.279181
res_259.har,77,4.30174699999937,6.624641
res_355.har,78,4.593131999999983,6.651983
res_414.har,71,4.688471000000667,6.248267
res_181.har,71,4.817667000000307,6.313086
res_281.har,71,4.449274000000427,6.254732
res_429.har,71,4.494620999999955,6.265468
res_372.har,71,4.124839999999836,6.251788
res_343.har,71,4.307149000000223,6.277732
res_272.har,69,4.085675000000782,6.238371
res_133.har,70,4.497361000000048,6.278678
res_98.har,68,4.789556999999783,6.258715
res_144.har,70,4.37498700000011,6.272455
res_18.har,71,4.460017000000018,6.283347
res_31.har,71,4.430989000000067,6.290686
res_138.har,71,4.269603000000279,6.279945
res_177.har,78,4.679719000000659,6.637274
res_96.har,71,4.328177000000127,6.272965
res_160.har,77,1.7740759999999791,6.630187
res_471.har,71,4.267707000000155,6.274883
res_335.har,71,4.56653700000012,6.262851
res_104.har,71,4.275051999999934,6.278189
res_117.har,70,4.726881999999649,6.254617
res_50.har,71,4.789336999999781,6.256411
res_25.har,70,4.467969999999987,6.250829
res_161.har,69,4.53220900000033,6.262749
res_93.har,71,4.3536110000000265,6.272208
res_302.har,71,5.026753000000274,6.247352
res_460.har,71,4.620691000000596,6.281761
res_139.har,70,4.546489000000227,6.263695
res_379.har,71,1.2290300000002317,6.266168
res_243.har,71,4.745067000000519,6.310442
res_193.har,69,4.513595999999481,6.250389
res_62.har,70,4.458106000000146,6.246368
res_57.har,71,4.309969000000347,6.259722
res_309.har,78,4.178134000000479,6.625625
res_284.har,70,4.302981000000313,6.277597
res_427.har,71,4.893304999999928,6.287558
res_369.har,69,4.3362610000000785,6.292187
res_446.har,71,4.471035999999614,6.269774
res_366.har,70,4.380953000000118,6.253557
res_137.har,70,4.268973999999998,6.275935
res_274.har,71,4.257330000000635,6.271567
res_45.har,71,4.632248999999734,6.269085
res_35.har,72,3.9661860000001905,6.266527
res_19.har,70,4.301002999999924,6.244472
res_377.har,71,4.455284000000356,6.28143
res_490.har,71,4.46143,6.334361
res_300.har,67,3.9705059999996704,6.57358
res_287.har,71,4.349562000000034,6.253151
res_244.har,71,4.624882000000682,6.249172
res_63.har,70,1.5501210000003411,6.268447
res_260.har,71,4.608763000000457,6.328906
res_436.har,69,4.626151999999806,6.258376
res_290.har,70,4.381978999999999,6.273113
res_342.har,71,1.3291969999993816,6.270079
res_264.har,69,4.546597999999976,6.26623
res_17.har,71,4.136803999999571,6.266939
res_394.har,70,4.275903000000042,6.255816
res_190.har,73,4.635524000000558,6.279543
res_85.har,71,4.617342999999957,6.270648
res_89.har,78,4.406565000000141,6.626783
res_268.har,71,2.0946250000003492,6.242623
res_49.har,89,4.4330299999997225,6.469304
res_121.har,78,4.114778999999966,6.633315
res_425.har,70,4.476739000000511,6.283944
res_230.har,77,4.294206999999842,6.62718
res_331.har,71,4.59187900000027,6.257496
res_387.har,70,4.576359000000885,6.252692
res_125.har,71,4.312951999999645,6.265231
res_10.har,71,4.3118410000000145,6.265065
res_148.har,78,2.048576999999714,6.611585
res_53.har,69,4.497207999999977,6.241085
res_114.har,78,4.414470000000005,6.635695
res_128.har,71,4.602967000000325,6.273285
res_213.har,71,4.42325200000003,6.275876
res_115.har,71,4.7283010000001555,6.27777
